station_id,reading_time,ghi_wm2,dni_wm2,dhi_wm2,ambient_temp,temp_unit,wind_speed_ms,relative_humidity_pct,barometric_pressure_hpa,solar_zenith_angle_deg,cloud_opacity_pct,precipitation_mm
WS-South,2025-05-26 17:30:00,226.171,170.837,97.486,77.21,F,3.59,33.49,1007.13,12.228,31.71,0.607
WS-South,2025-05-26 17:45:00,150.733,107.242,73.234,74.21,F,1.54,61.53,1016.12,15.004,0.0,0.65
WS-South,2025-05-26 18:00:00,119.207,79.851,60.785,76.06,F,2.606,48.22,1019.31,52.761,49.44,0.149
WS-South,2025-05-26 18:15:00,77.55,51.536,31.563,82.27,F,3.884,61.8,1015.5,84.026,74.12,0.845
WS-South,2025-05-26 18:30:00,16.376,2.754,8.651,72.97,F,8.51,71.22,1015.64,24.585,75.24,0.349
WS-South,2025-05-26 18:45:00,6.62,0.972,3.284,79.15,F,3.02,37.86,1008.54,27.541,62.93,0.043
WS-South,2025-05-26 19:00:00,1.63,2.497,0.889,68.57,F,7.202,51.13,1004.92,34.601,32.13,0.859
WS-South,2025-05-26 19:15:00,7.402,4.266,4.571,66.49,F,6.805,30.35,1022.66,51.836,47.5,0.191
WS-South,2025-05-26 19:30:00,10.361,0.558,7.12,66.77,F,3.091,61.34,1010.82,49.67,33.59,0.233
WS-South,2025-05-26 19:45:00,12.083,0.412,5.852,73.11,F,3.885,42.33,1015.71,81.882,49.51,0.042
WS-South,2025-05-26 20:00:00,0.344,2.969,0.438,74.17,F,3.42,36.66,996.39,34.808,27.76,0.709
WS-South,2025-05-26 20:15:00,1.358,0.136,4.001,73.54,F,3.941,48.38,1010.09,23.982,34.5,0.65
WS-South,2025-05-26 20:30:00,6.321,1.322,3.593,71.25,F,3.699,68.89,1010.64,83.037,29.55,0.182
WS-South,2025-05-26 20:45:00,3.434,7.681,0.87,67.65,F,1.675,65.2,1005.56,60.38,48.81,0.035
WS-South,2025-05-26 21:00:00,5.724,3.305,1.237,71.46,F,2.949,54.92,1019.35,39.368,24.77,0.086
WS-South,2025-05-26 21:15:00,0.419,0.066,14.25,72.18,F,5.101,72.85,1021.61,76.741,50.16,0.001
WS-South,2025-05-26 21:30:00,11.024,1.294,3.563,70.59,F,7.916,52.18,1008.67,36.48,69.72,0.201
WS-South,2025-05-26 21:45:00,2.575,6.214,4.997,73.18,F,9.589,33.67,1014.6,21.963,33.0,0.088
WS-South,2025-05-26 22:00:00,2.988,3.492,3.009,64.15,F,8.128,78.68,1013.36,17.925,1.39,0.55
WS-South,2025-05-26 22:15:00,9.326,1.794,5.339,73.73,F,2.979,58.48,1017.58,22.77,12.48,0.161
WS-South,2025-05-26 22:30:00,1.743,6.799,5.65,65.42,F,3.567,46.85,1014.89,79.559,46.38,0.187
WS-South,2025-05-26 22:45:00,5.759,6.312,13.089,68.13,F,3.612,51.28,1019.43,55.201,70.31,1.063
WS-South,2025-05-26 23:00:00,7.534,1.058,4.211,66.33,F,4.631,46.83,1007.53,73.491,58.93,0.975
WS-South,2025-05-26 23:15:00,6.177,0.512,1.465,74.05,F,3.641,58.51,1015.43,39.657,39.28,0.496
WS-South,2025-05-26 23:30:00,13.121,1.803,4.0,60.18,F,0.486,59.9,1017.23,80.408,47.97,0.018
WS-South,2025-05-26 23:45:00,9.571,3.525,1.03,73.87,F,4.892,48.1,997.54,38.952,43.93,0.009
WS-South,2025-05-27 00:00:00,2.079,3.52,9.205,70.1,F,8.739,46.02,1015.47,43.114,26.5,0.01
WS-South,2025-05-27 00:15:00,14.52,1.756,2.956,73.08,F,16.237,74.13,1006.59,33.026,30.17,0.133
WS-South,2025-05-27 00:30:00,7.505,0.541,4.382,78.24,F,11.685,53.31,1014.26,36.109,38.48,0.658
WS-South,2025-05-27 00:45:00,3.744,1.939,0.454,69.6,F,2.115,51.32,1004.17,59.099,38.14,0.053
WS-South,2025-05-27 01:00:00,9.706,4.541,1.3,72.26,F,3.232,53.86,1022.08,10.618,67.42,0.859
WS-South,2025-05-27 01:15:00,1.118,3.071,9.186,67.09,F,14.351,55.94,1016.03,35.455,22.35,0.076
WS-South,2025-05-27 01:30:00,8.582,1.474,3.006,71.01,F,11.321,66.75,1011.33,54.733,68.46,0.003
WS-South,2025-05-27 01:45:00,14.739,3.537,1.884,67.84,F,3.181,46.17,1016.93,25.813,57.19,0.164
WS-South,2025-05-27 02:00:00,1.658,3.933,2.272,66.36,F,2.961,85.17,1016.92,43.168,57.05,0.048
WS-South,2025-05-27 02:15:00,6.159,0.583,3.889,60.67,F,5.684,55.75,1019.4,18.322,17.94,0.696
WS-South,2025-05-27 02:30:00,5.404,0.827,3.075,76.13,F,4.297,66.42,1010.8,75.471,28.73,0.068
WS-South,2025-05-27 02:45:00,7.82,2.359,4.478,72.36,F,4.348,65.9,998.92,52.971,0.0,0.995
WS-South,2025-05-27 03:00:00,1.38,4.699,1.096,66.62,F,7.264,47.73,1022.03,19.754,21.11,0.255
WS-South,2025-05-27 03:15:00,3.311,1.297,5.269,74.25,F,4.16,60.48,1017.36,64.899,55.72,0.287
WS-South,2025-05-27 03:30:00,12.794,3.018,10.613,63.04,F,3.274,49.43,992.38,77.231,28.64,0.223
WS-South,2025-05-27 03:45:00,1.137,3.618,2.425,71.7,F,2.153,49.28,1005.8,35.131,11.34,0.28
WS-South,2025-05-27 04:00:00,2.863,0.271,2.642,73.71,F,14.155,40.02,1009.62,58.017,14.65,0.052
WS-South,2025-05-27 04:15:00,14.94,6.429,0.942,71.79,F,3.288,40.82,1011.68,70.409,65.59,0.446
WS-South,2025-05-27 04:30:00,2.65,4.833,7.939,66.66,F,5.167,63.28,1029.95,11.303,37.95,0.066
WS-South,2025-05-27 04:45:00,4.737,0.764,4.266,80.27,F,3.058,72.16,1000.37,60.382,13.21,0.094
WS-South,2025-05-27 05:00:00,0.993,1.319,6.324,71.51,F,10.477,54.1,1008.39,42.18,45.75,0.65
WS-South,2025-05-27 05:15:00,6.124,1.051,3.368,77.08,F,3.638,68.08,1006.81,33.382,54.03,0.626
WS-South,2025-05-27 05:30:00,11.466,0.973,1.059,70.71,F,5.14,57.2,1012.89,81.854,75.9,0.002
WS-South,2025-05-27 05:45:00,40.292,0.0,16.787,69.38,F,4.957,70.89,997.65,42.415,44.76,0.337
WS-South,2025-05-27 06:00:00,146.911,112.375,55.284,74.79,F,3.556,44.52,1015.75,44.37,44.59,0.35
WS-South,2025-05-27 06:15:00,161.609,123.351,57.679,70.8,F,4.764,84.19,1033.63,14.871,31.4,0.207
WS-South,2025-05-27 06:30:00,186.792,131.418,82.161,75.47,F,3.703,47.68,1014.27,51.688,41.8,0.019
WS-South,2025-05-27 06:45:00,225.386,160.76,96.22,79.75,F,23.432,50.05,1004.05,75.527,18.15,0.337
WS-South,2025-05-27 07:00:00,430.685,355.445,139.306,69.9,F,9.163,51.31,1005.99,56.91,11.55,0.174
WS-South,2025-05-27 07:15:00,500.699,326.295,219.144,83.84,F,3.17,44.07,1015.15,43.461,26.49,0.974
WS-South,2025-05-27 07:30:00,487.265,392.933,158.312,85.41,F,11.8,52.64,1020.54,42.112,20.94,0.245
WS-South,2025-05-27 07:45:00,348.124,262.251,117.65,86.46,F,11.806,62.73,1023.74,43.072,28.19,0.207
WS-South,2025-05-27 08:00:00,395.254,322.553,169.254,79.75,F,9.952,42.51,1010.06,24.649,42.99,0.02
WS-South,2025-05-27 08:15:00,525.27,429.338,160.793,83.48,F,7.332,61.33,1003.1,71.333,27.93,0.983
WS-South,2025-05-27 08:30:00,719.455,531.188,277.059,88.27,F,5.6,48.97,1017.17,61.096,29.04,0.116
WS-South,2025-05-27 08:45:00,556.964,389.802,268.848,88.41,F,4.954,25.51,1011.75,33.662,42.44,0.013
WS-South,2025-05-27 09:00:00,545.12,371.2,258.326,91.25,F,1.957,49.05,1005.0,75.486,0.0,0.192
WS-South,2025-05-27 09:15:00,745.439,568.189,315.982,90.06,F,13.573,30.97,1024.41,67.755,33.36,0.645
WS-South,2025-05-27 09:30:00,801.598,639.697,241.145,88.87,F,5.366,40.36,1015.38,23.524,68.74,0.363
WS-South,2025-05-27 09:45:00,739.304,541.207,277.659,92.17,F,11.029,27.97,1010.07,22.539,16.01,0.141
WS-South,2025-05-27 10:00:00,757.022,536.911,316.41,83.16,F,3.093,58.25,1013.07,68.786,19.05,0.011
WS-South,2025-05-27 10:15:00,809.005,632.539,268.733,95.2,F,9.741,22.59,1022.71,29.5,42.54,0.529
WS-South,2025-05-27 10:30:00,1105.521,879.058,455.144,97.93,F,4.806,10.0,1026.05,58.928,47.12,0.12
WS-South,2025-05-27 10:45:00,473.693,371.002,185.298,95.54,F,7.051,45.81,1014.89,64.135,10.4,0.153
WS-South,2025-05-27 11:00:00,1037.201,812.944,306.85,96.17,F,5.512,27.33,1016.19,81.346,53.79,0.032
WS-South,2025-05-27 11:15:00,780.788,604.295,326.809,93.02,F,7.25,43.09,1018.78,59.333,1.55,0.09
WS-South,2025-05-27 11:30:00,690.741,584.146,216.896,91.84,F,5.604,38.89,1022.72,76.238,0.0,0.075
WS-South,2025-05-27 11:45:00,874.522,599.673,337.949,87.11,F,8.043,48.8,1024.86,21.74,55.4,0.225
WS-South,2025-05-27 12:00:00,1085.724,849.002,351.336,86.2,F,3.39,62.79,1012.36,79.927,46.67,0.22
WS-South,2025-05-27 12:15:00,825.269,634.157,353.711,89.14,F,2.766,32.57,1016.35,22.725,22.06,0.332
WS-South,2025-05-27 12:30:00,1073.909,877.261,288.073,89.98,F,11.807,54.8,1006.71,36.898,4.98,0.014
WS-South,2025-05-27 12:45:00,1024.514,744.647,481.932,87.91,F,7.838,40.82,1010.23,20.03,28.27,0.238
WS-South,2025-05-27 13:00:00,891.099,684.679,409.825,101.16,F,11.136,39.77,1020.07,67.651,62.65,0.167
WS-South,2025-05-27 13:15:00,987.63,715.548,456.953,86.05,F,6.662,32.89,1010.53,17.231,47.98,0.415
WS-South,2025-05-27 13:30:00,989.287,754.736,432.024,89.89,F,7.39,37.78,1019.71,84.209,8.35,0.083
WS-South,2025-05-27 13:45:00,629.134,530.465,202.772,90.39,F,12.029,48.99,1012.81,14.923,3.95,0.17
WS-South,2025-05-27 14:00:00,895.951,646.36,320.089,89.28,F,1.994,26.04,1007.87,46.58,47.16,0.116
WS-South,2025-05-27 14:15:00,1040.341,774.825,391.96,83.69,F,6.598,23.14,1002.62,74.035,36.4,0.217
WS-South,2025-05-27 14:30:00,430.702,285.987,198.088,93.55,F,7.52,55.86,1012.85,23.499,45.4,0.383
WS-South,2025-05-27 14:45:00,704.19,566.577,270.913,86.57,F,8.917,55.85,1014.12,57.794,15.58,0.008
WS-South,2025-05-27 15:00:00,905.785,643.215,412.858,87.6,F,9.198,38.44,1018.36,54.772,37.52,0.396
WS-South,2025-05-27 15:15:00,706.382,556.247,269.923,87.53,F,10.976,59.94,1012.52,13.828,31.82,0.498
WS-South,2025-05-27 15:30:00,681.291,470.545,350.797,88.69,F,4.895,60.83,1019.46,71.325,36.32,0.423
WS-South,2025-05-27 15:45:00,533.773,351.067,251.35,86.53,F,6.637,42.5,1003.44,77.278,53.83,0.099
WS-South,2025-05-27 16:00:00,571.537,435.05,192.51,81.5,F,2.088,54.6,1002.48,50.907,34.68,0.154
WS-South,2025-05-27 16:15:00,406.552,264.542,204.964,86.51,F,3.587,48.77,998.92,40.36,26.41,0.034
WS-South,2025-05-27 16:30:00,597.685,391.796,296.484,76.98,F,4.212,48.27,1019.63,18.261,41.08,0.267
WS-South,2025-05-27 16:45:00,241.62,203.388,88.248,76.4,F,5.138,61.99,1010.5,66.273,4.01,0.002
WS-South,2025-05-27 17:00:00,169.451,134.593,51.762,77.63,F,16.442,61.56,1012.62,12.745,50.08,0.046
WS-South,2025-05-27 17:15:00,224.604,158.39,108.656,76.05,F,6.181,59.8,1003.28,25.839,13.14,0.065
WS-South,2025-05-27 17:30:00,135.146,90.137,68.434,79.21,F,7.247,65.9,1011.36,53.766,16.93,0.625
WS-South,2025-05-27 17:45:00,222.326,167.005,89.073,82.7,F,5.83,49.95,1001.42,82.994,27.58,0.016
WS-South,2025-05-27 18:00:00,133.15,89.517,60.608,79.1,F,1.11,62.83,1010.72,58.647,56.93,0.042
WS-South,2025-05-27 18:15:00,47.827,0.0,25.735,71.15,F,1.554,22.83,1003.62,18.167,32.72,0.346
WS-South,2025-05-27 18:30:00,2.867,1.896,3.502,77.57,F,5.676,50.73,1010.98,78.384,36.6,0.099
WS-South,2025-05-27 18:45:00,1.466,0.781,1.527,80.77,F,2.49,53.01,999.44,39.681,55.59,0.024
WS-South,2025-05-27 19:00:00,9.522,0.292,7.957,65.87,F,17.033,49.44,1027.04,23.747,54.42,0.297
WS-South,2025-05-27 19:15:00,16.053,4.272,0.276,74.78,F,4.521,43.36,1005.57,25.767,71.57,0.492
WS-South,2025-05-27 19:30:00,2.881,1.827,1.605,68.0,F,3.378,62.15,1007.33,11.793,17.34,0.516
WS-South,2025-05-27 19:45:00,3.627,1.795,1.011,64.32,F,4.23,51.98,1019.19,49.501,0.0,0.702
WS-South,2025-05-27 20:00:00,5.671,4.973,0.674,69.25,F,4.994,52.85,1001.28,28.06,46.25,0.109
WS-South,2025-05-27 20:15:00,4.59,0.57,5.877,76.62,F,6.558,47.99,1011.67,82.789,49.66,0.161
WS-South,2025-05-27 20:30:00,4.773,1.408,1.54,65.65,F,6.346,41.11,1018.19,27.615,37.66,0.275
WS-South,2025-05-27 20:45:00,21.823,2.023,1.062,73.55,F,6.779,56.89,1015.42,50.961,54.05,0.569
WS-South,2025-05-27 21:00:00,1.039,1.3,1.291,71.37,F,17.453,45.09,1006.19,12.243,4.71,0.416
WS-South,2025-05-27 21:15:00,4.741,2.952,2.51,72.1,F,7.608,44.33,1010.1,42.028,51.28,0.094
WS-South,2025-05-27 21:30:00,12.825,0.385,1.288,75.33,F,4.33,38.87,1021.09,35.859,34.48,0.146
WS-South,2025-05-27 21:45:00,8.814,2.15,6.12,65.27,F,4.659,74.53,1007.98,42.456,68.07,1.388
WS-South,2025-05-27 22:00:00,13.324,0.021,8.807,61.93,F,4.862,45.94,1005.13,51.635,38.01,0.133
WS-South,2025-05-27 22:15:00,1.892,0.664,1.05,70.81,F,8.37,40.8,1011.44,20.989,23.37,0.265
WS-South,2025-05-27 22:30:00,1.043,0.419,7.393,72.39,F,9.295,73.5,1015.59,61.073,80.53,0.082
WS-South,2025-05-27 22:45:00,6.434,5.121,0.881,71.9,F,5.433,48.25,1010.65,41.737,40.05,0.882
WS-South,2025-05-27 23:00:00,6.413,5.288,4.114,71.63,F,6.585,47.1,1012.44,83.839,23.35,0.807
WS-South,2025-05-27 23:15:00,8.971,0.1,3.042,69.66,F,2.099,41.42,1024.73,58.076,41.72,0.14
WS-South,2025-05-27 23:30:00,2.466,2.868,7.035,65.97,F,2.377,59.48,1013.19,17.726,12.83,0.032
WS-South,2025-05-27 23:45:00,11.788,0.176,0.787,70.77,F,10.896,58.32,1012.48,58.618,66.02,0.475
WS-South,2025-05-28 00:00:00,6.107,2.561,4.512,68.11,F,9.179,49.89,1005.48,59.576,28.52,0.341
WS-South,2025-05-28 00:15:00,0.202,3.132,11.073,68.17,F,4.064,67.38,1009.48,48.451,29.23,0.636
WS-South,2025-05-28 00:30:00,1.969,2.908,1.577,70.68,F,3.552,41.67,1010.63,72.352,18.39,0.011
WS-South,2025-05-28 00:45:00,0.086,1.596,7.738,73.61,F,4.162,28.66,1014.81,38.524,68.21,0.211
WS-South,2025-05-28 01:00:00,13.078,0.729,4.087,76.33,F,4.053,68.01,1013.9,72.352,40.91,0.01
WS-South,2025-05-28 01:15:00,1.621,1.118,6.192,73.5,F,4.357,71.57,1005.88,31.05,49.38,0.539
WS-South,2025-05-28 01:30:00,6.995,2.247,10.329,70.09,F,8.944,55.07,1025.02,82.575,30.69,0.964
WS-South,2025-05-28 01:45:00,2.352,4.596,11.813,77.5,F,1.646,57.82,1007.45,39.392,67.31,0.093
WS-South,2025-05-28 02:00:00,1.146,2.805,0.26,66.68,F,10.637,63.45,1016.06,74.112,34.66,0.162
WS-South,2025-05-28 02:15:00,3.517,0.098,0.933,68.85,F,9.363,63.19,1018.62,54.67,27.0,0.36
WS-South,2025-05-28 02:30:00,4.402,1.48,2.355,69.8,F,8.727,39.98,1004.67,43.26,41.62,0.065
WS-South,2025-05-28 02:45:00,2.68,0.241,3.523,73.36,F,5.716,54.97,1011.18,71.564,31.82,0.257
WS-South,2025-05-28 03:00:00,4.036,0.42,10.832,69.96,F,6.947,48.67,1001.49,27.473,12.91,0.818
WS-South,2025-05-28 03:15:00,7.538,0.537,1.524,66.77,F,9.866,53.83,1027.37,80.988,44.37,0.349
WS-South,2025-05-28 03:30:00,1.611,2.59,4.845,79.44,F,5.13,59.77,1009.53,72.029,64.3,0.041
WS-South,2025-05-28 03:45:00,2.639,3.961,11.92,73.19,F,5.017,38.06,1011.22,23.315,50.44,0.262
WS-South,2025-05-28 04:00:00,4.527,0.007,4.205,79.69,F,2.2,68.78,1015.55,13.528,45.24,0.021
WS-South,2025-05-28 04:15:00,0.06,3.055,1.775,81.58,F,7.009,49.01,997.39,36.507,55.67,0.606
WS-South,2025-05-28 04:30:00,0.381,1.532,1.595,71.91,F,9.042,49.61,999.62,79.698,27.61,0.456
WS-South,2025-05-28 04:45:00,19.616,3.905,1.121,77.2,F,7.468,33.88,1000.46,27.216,41.65,1.704
WS-South,2025-05-28 05:00:00,1.983,1.392,5.971,74.15,F,7.732,47.71,1001.37,65.621,29.18,0.422
WS-South,2025-05-28 05:15:00,13.009,1.281,3.163,82.32,F,2.02,50.11,992.98,47.857,50.7,0.039
WS-South,2025-05-28 05:30:00,4.3,4.449,6.991,66.72,F,5.143,50.39,1000.75,76.929,17.81,0.03
WS-South,2025-05-28 05:45:00,70.844,58.855,27.876,69.45,F,7.369,28.66,1008.61,41.887,39.56,0.461
WS-South,2025-05-28 06:00:00,140.916,115.385,50.035,73.79,F,7.752,68.84,1022.95,77.772,44.96,0.122
WS-South,2025-05-28 06:15:00,243.553,186.126,91.295,75.78,F,8.33,43.2,1004.55,25.757,53.38,0.13
WS-South,2025-05-28 06:30:00,192.084,142.048,92.247,78.86,F,5.142,40.74,1011.66,37.694,25.17,0.353
WS-South,2025-05-28 06:45:00,310.995,248.455,95.0,79.53,F,5.133,39.54,1000.62,75.314,17.48,0.492
WS-South,2025-05-28 07:00:00,364.28,294.805,105.835,87.46,F,2.803,66.91,1013.44,12.024,55.36,0.362
WS-South,2025-05-28 07:15:00,210.584,177.041,54.079,70.47,F,5.34,50.47,1017.11,71.819,17.84,0.215
WS-South,2025-05-28 07:30:00,524.413,346.942,226.959,85.19,F,7.192,26.36,999.25,77.141,42.91,0.368
WS-South,2025-05-28 07:45:00,436.95,330.349,187.072,87.97,F,4.282,37.68,990.46,51.968,26.93,0.306
WS-South,2025-05-28 08:00:00,515.106,363.17,222.865,79.95,F,11.63,23.77,1026.11,13.833,35.69,0.21
WS-South,2025-05-28 08:15:00,695.516,532.625,291.183,88.19,F,8.963,54.1,1021.29,40.712,57.88,0.715
WS-South,2025-05-28 08:30:00,578.433,425.542,257.637,90.09,F,4.166,49.68,1015.12,47.922,11.64,0.558
WS-South,2025-05-28 08:45:00,558.799,391.225,260.037,85.44,F,14.466,42.53,991.77,52.136,56.22,0.136
WS-South,2025-05-28 09:00:00,622.292,485.942,216.621,90.58,F,9.675,28.64,1008.64,24.851,36.69,1.002
WS-South,2025-05-28 09:15:00,926.651,615.143,432.816,86.18,F,7.884,27.14,1000.12,67.66,41.77,0.384
WS-South,2025-05-28 09:30:00,734.044,484.33,326.226,87.8,F,12.985,56.01,1012.85,77.883,45.89,0.393
WS-South,2025-05-28 09:45:00,403.59,305.291,181.283,86.45,F,7.489,57.67,1003.26,75.399,22.58,0.06
WS-South,2025-05-28 10:00:00,887.002,734.935,262.234,92.55,F,10.957,35.06,1005.5,67.867,62.19,0.175
WS-South,2025-05-28 10:15:00,759.806,572.901,311.032,97.41,F,9.51,38.24,1022.77,38.728,13.39,0.131
WS-South,2025-05-28 10:30:00,841.246,618.878,346.589,93.8,F,10.233,31.03,1006.94,24.615,47.36,0.056
WS-South,2025-05-28 10:45:00,968.101,763.884,432.415,92.13,F,4.405,55.03,1012.67,77.521,63.04,0.117
WS-South,2025-05-28 11:00:00,812.419,536.731,345.843,91.93,F,2.649,67.97,1013.2,12.767,0.0,0.211
WS-South,2025-05-28 11:15:00,949.708,728.652,401.614,101.12,F,14.116,63.52,1014.0,24.194,56.41,0.083
WS-South,2025-05-28 11:30:00,1104.199,734.561,501.87,85.84,F,5.358,38.28,1014.64,36.769,26.09,0.106
WS-South,2025-05-28 11:45:00,705.209,515.308,332.986,85.49,F,4.424,55.14,1024.31,42.72,47.02,0.93
WS-South,2025-05-28 12:00:00,1080.161,714.184,449.267,90.56,F,14.755,42.38,1017.94,59.92,14.79,0.288
WS-South,2025-05-28 12:15:00,848.611,675.813,357.224,103.8,F,7.276,56.19,1025.06,10.249,0.0,0.069
WS-South,2025-05-28 12:30:00,1101.017,735.644,497.147,96.62,F,4.067,40.64,1006.0,34.923,3.74,0.116
WS-South,2025-05-28 12:45:00,850.343,576.672,410.415,96.27,F,6.898,31.87,1014.16,63.585,0.0,0.029
WS-South,2025-05-28 13:00:00,1091.359,750.623,432.914,93.83,F,5.093,38.04,1012.46,61.087,87.96,0.155
WS-South,2025-05-28 13:15:00,461.268,385.427,135.013,94.72,F,9.979,31.6,1029.24,81.794,24.18,0.041
WS-South,2025-05-28 13:30:00,689.403,477.633,336.779,98.45,F,8.548,51.36,1005.07,76.589,46.25,0.039
WS-South,2025-05-28 13:45:00,825.339,630.068,324.391,95.36,F,3.368,44.12,1018.39,24.498,67.3,0.283
WS-South,2025-05-28 14:00:00,734.082,509.282,308.829,96.58,F,8.437,70.41,1008.92,84.641,34.24,0.268
WS-South,2025-05-28 14:15:00,1004.7,817.138,397.717,81.21,F,6.525,69.76,1004.68,70.896,2.83,0.199
WS-South,2025-05-28 14:30:00,519.202,415.708,175.009,95.5,F,10.289,49.16,1017.44,27.923,18.5,0.02
WS-South,2025-05-28 14:45:00,593.087,481.971,239.855,92.88,F,8.62,30.39,1006.23,32.314,23.83,0.302
WS-South,2025-05-28 15:00:00,645.921,430.976,288.696,85.67,F,13.254,39.02,1009.82,46.059,73.57,0.268
WS-South,2025-05-28 15:15:00,176.152,134.339,78.791,84.43,F,5.076,26.8,1001.38,56.29,64.44,0.277
WS-South,2025-05-28 15:30:00,724.861,586.329,278.031,88.45,F,10.249,64.7,1004.92,62.884,4.73,0.018
WS-South,2025-05-28 15:45:00,657.481,486.904,242.389,82.42,F,10.449,55.59,1015.21,18.488,20.17,0.381
WS-South,2025-05-28 16:00:00,425.009,301.219,165.123,83.22,F,4.821,58.04,1019.47,52.807,33.78,0.355
WS-South,2025-05-28 16:15:00,269.786,201.418,114.562,91.35,F,6.686,45.57,1027.01,48.863,73.15,0.266
WS-South,2025-05-28 16:30:00,442.403,343.61,161.994,81.22,F,4.437,65.45,1007.23,31.841,67.79,0.323
WS-South,2025-05-28 16:45:00,301.087,240.713,90.882,68.86,F,3.822,56.04,1013.73,52.821,31.22,0.048
WS-South,2025-05-28 17:00:00,373.486,298.809,114.263,79.04,F,3.187,37.85,1006.44,15.397,49.39,0.198
WS-South,2025-05-28 17:15:00,293.121,211.725,131.261,80.15,F,2.927,51.96,1010.22,58.131,51.68,0.202
WS-South,2025-05-28 17:30:00,255.881,173.663,129.047,77.77,F,5.609,48.16,1003.19,60.131,79.75,0.736
WS-South,2025-05-28 17:45:00,187.848,152.208,52.891,82.77,F,4.673,55.27,1012.13,58.566,0.0,0.117
WS-South,2025-05-28 18:00:00,135.43,103.079,60.145,71.09,F,4.256,25.67,1008.95,62.704,30.53,0.096
WS-South,2025-05-28 18:15:00,57.107,43.758,26.124,73.17,F,1.143,60.38,1013.49,48.447,11.12,0.768
WS-South,2025-05-28 18:30:00,7.547,4.547,0.007,74.48,F,4.916,58.05,1025.42,80.841,23.49,0.202
WS-South,2025-05-28 18:45:00,1.599,2.515,0.159,63.91,F,5.04,54.39,1021.75,52.366,13.52,0.005
WS-South,2025-05-28 19:00:00,6.117,0.922,2.902,73.45,F,5.488,53.11,1001.58,59.344,20.39,0.114
WS-South,2025-05-28 19:15:00,2.704,2.302,5.485,71.74,F,9.226,56.82,1017.99,73.823,52.8,0.348
WS-South,2025-05-28 19:30:00,0.749,2.363,7.382,65.93,F,6.787,57.31,1007.85,17.385,51.51,0.152
WS-South,2025-05-28 19:45:00,3.89,3.366,5.308,78.42,F,4.135,68.85,1008.37,61.011,29.54,0.32
WS-South,2025-05-28 20:00:00,0.487,3.246,2.111,72.47,F,10.611,78.46,1008.96,57.197,44.83,0.17
WS-South,2025-05-28 20:15:00,7.359,8.219,3.378,71.61,F,3.769,24.1,1012.25,25.998,51.26,0.161
WS-South,2025-05-28 20:30:00,14.469,5.047,0.212,73.0,F,11.072,42.13,1019.06,78.551,24.2,0.678
WS-South,2025-05-28 20:45:00,2.51,0.299,5.53,69.87,F,4.938,55.53,1007.49,38.643,29.98,0.186
WS-South,2025-05-28 21:00:00,18.562,0.408,3.614,76.49,F,4.644,56.59,1009.0,32.715,1.71,0.039
WS-South,2025-05-28 21:15:00,7.715,2.946,2.358,79.1,F,5.14,54.99,1008.9,60.893,15.03,0.367
WS-South,2025-05-28 21:30:00,8.006,1.842,1.497,70.84,F,4.882,73.02,1022.61,67.251,11.65,0.054
WS-South,2025-05-28 21:45:00,5.106,1.787,6.901,77.62,F,13.589,59.08,1010.82,73.097,36.28,0.267
WS-South,2025-05-28 22:00:00,14.379,3.886,5.486,69.35,F,4.107,56.55,1012.41,79.273,12.27,0.212
WS-South,2025-05-28 22:15:00,2.858,5.086,6.474,71.5,F,8.149,57.06,1010.22,32.051,46.84,0.158
WS-South,2025-05-28 22:30:00,1.598,0.84,1.205,67.61,F,9.671,54.92,1014.24,73.205,49.31,0.871
WS-South,2025-05-28 22:45:00,5.306,8.707,8.289,66.17,F,5.319,60.98,1016.4,51.955,53.21,0.673
WS-South,2025-05-28 23:00:00,6.141,1.422,0.186,66.77,F,1.801,60.33,996.62,35.083,58.32,0.072
WS-South,2025-05-28 23:15:00,3.412,1.388,2.598,73.71,F,2.677,57.87,1015.95,51.045,40.08,0.051
WS-South,2025-05-28 23:30:00,3.724,0.424,6.33,74.71,F,0.201,56.44,1004.96,28.429,17.74,0.461
WS-South,2025-05-28 23:45:00,0.016,4.547,3.823,64.48,F,3.63,68.23,1014.34,61.772,31.87,0.345
WS-South,2025-05-29 00:00:00,0.84,0.182,2.092,68.57,F,10.135,53.98,1017.05,71.54,41.17,0.178
WS-South,2025-05-29 00:15:00,2.853,4.632,1.401,67.56,F,11.942,39.12,1019.31,52.605,30.6,0.755
WS-South,2025-05-29 00:30:00,10.813,1.903,5.462,67.31,F,9.222,34.55,997.33,49.666,26.85,0.002
WS-South,2025-05-29 00:45:00,16.346,2.22,6.425,72.58,F,2.791,56.82,1009.19,56.637,17.35,0.004
WS-South,2025-05-29 01:00:00,4.814,2.037,4.871,67.5,F,1.41,63.27,1015.66,45.867,39.63,0.223
WS-South,2025-05-29 01:15:00,5.736,3.244,9.294,74.73,F,12.263,61.21,1021.05,53.383,50.04,0.442
WS-South,2025-05-29 01:30:00,4.023,6.802,2.431,60.64,F,5.763,30.06,1004.41,16.292,29.93,0.136
WS-South,2025-05-29 01:45:00,6.393,1.885,11.451,68.75,F,8.877,47.55,1015.09,72.608,47.08,0.3
WS-South,2025-05-29 02:00:00,2.983,2.361,1.266,74.37,F,3.224,52.41,1003.69,22.614,25.03,0.084
