vdc1,vdc2,idc1,idc2,irr,pvt,f_nv
302.784,303.066,3.3781,3.1145,555.942,27.3226,0
261.889,198.911,8.624,8.4235,913.84,48.018,1
258.003,238.683,8.8807,8.34,935.799,49.1801,2
1.5886,268.769,0.1116,8.7508,958.36,52.8874,3
262.369,244.002,9.071,8.5598,947.244,42.8394,2
264.453,2.1228,8.7572,0.0405,925.512,43.3853,3
269.226,258.543,6.5296,6.4299,698.319,44.3763,0
321.702,328.046,1.7642,0.2279,299.484,16.3939,4
263.324,2.1856,9.062,0.0464,955.666,43.0444,3
277.894,296.486,2.1646,1.9355,263.297,34.0622,0
251.56,232.799,8.9688,8.4594,965.507,54.5215,2
295.319,302.836,4.2025,2.3633,457.325,23.0363,4
253.536,2.1632,9.1126,0.0464,968.894,51.817,3
274.201,246.864,5.6725,5.4886,640.877,40.2403,4
260.26,240.012,8.0447,7.6803,839.861,48.5736,2
262.011,203.009,8.6848,8.3323,909.071,46.0735,1
261.889,310.712,6.073,1.6159,667.802,49.7194,4
270.062,274.737,3.2042,2.4726,361.802,39.1861,4
262.879,2.1587,9.0889,0.0437,952.751,42.489,3
252.855,236.028,9.0848,8.4956,967.437,51.9029,2
274.409,265.317,6.0253,5.8971,727.927,41.3925,0
254.116,2.142,9.062,0.0466,962.086,51.8326,3
259.771,206.639,9.3814,8.879,984.781,43.2488,1
303.778,231.147,1.6709,1.7809,266.479,28.7773,4
255.016,265.799,8.486,8.1145,881.853,50.9753,0
265.124,208.544,9.0499,8.6039,957.496,43.7212,1
260.905,199.712,8.6903,8.4342,909.523,45.3123,1
253.598,237.222,9.0164,8.4324,936.447,48.6432,2
265.423,208.523,8.8192,8.4434,922.762,41.4929,1
269.906,277.513,4.5118,2.9039,484.134,40.148,4
280.571,250.279,4.4522,4.2792,481.038,33.079,4
249.355,2.1787,8.984,0.0453,936.246,53.6078,3
261.695,247.822,9.062,8.424,955.436,45.7388,2
253.59,268.155,8.9077,8.5338,921.33,51.0764,0
257.883,197.879,9.0423,8.7485,957.941,48.2339,1
249.609,255.391,9.1292,8.8434,981.39,55.4705,0
310.5,286.219,1.4804,0.5098,242.477,21.7164,4
259.588,200.653,8.7039,8.3591,913.881,47.9653,1
285.014,322.71,6.9669,3.3793,760.662,29.9043,4
262.107,202.22,8.6273,8.3037,904.443,46.5266,1
249.801,229.033,9.254,8.682,989.069,52.6606,2
259.551,265.054,8.9373,8.6688,945.708,47.0473,0
261.429,199.863,8.6739,8.4228,915.039,47.1737,1
295.218,259.403,3.6691,3.4851,402.165,24.5075,4
270.691,254.118,5.9571,5.774,668.37,41.952,4
265.211,2.1066,8.2867,0.0382,864.901,40.7517,3
273.537,277.383,7.5408,7.406,868.411,40.7521,0
276.276,314.596,5.9631,2.436,628.464,35.7986,4
1.6099,273.896,0.1103,8.818,965.041,45.091,3
261.373,2.1624,8.8673,0.04,929.334,43.8155,3
287.712,299.364,5.6234,4.3253,612.791,30.5069,4
1.6142,275.23,0.1119,8.667,960.589,47.2423,3
267.859,250.522,8.9315,8.389,940.857,41.2481,2
264.853,201.109,9.2432,9.1387,991.323,44.6418,1
257.603,254.091,6.8151,6.5265,719.564,50.1977,0
258.054,2.1622,9.1604,0.0436,952.183,44.4567,3
264.467,204.793,9.2528,8.9808,991.321,44.4831,1
264.156,2.1276,8.9891,0.0382,938.229,42.4532,3
266.553,208.672,8.8559,8.4828,929.145,41.9763,1
267.95,2.0921,8.2307,0.0422,865.567,39.903,3
264.276,245.139,9.3438,8.8055,992.431,41.11,2
278.759,284.429,7.7808,7.637,850.471,34.2377,0
256.124,280.889,8.0186,6.6013,807.216,50.9735,4
271.21,274.211,6.702,6.5314,789.162,45.3437,0
258.664,236.567,8.8816,8.4689,942.789,49.1407,2
264.645,204.136,8.925,8.6358,940.411,44.1005,1
261.164,196.177,8.6499,8.5302,913.325,47.9278,1
249.088,234.779,9.2023,8.5564,967.613,51.6709,2
260.179,246.849,8.8917,1.5696,960.697,51.2498,1
263.782,2.1138,8.3889,0.0417,866.36,40.1531,3
268.27,280.545,7.5344,7.1629,821.125,41.0946,0
261.847,272.144,9.1025,8.7627,960.115,46.0833,0
272.108,261.059,5.0319,4.6739,526.416,38.433,4
255.73,235.392,8.6328,8.2236,944.528,55.0801,2
1.6193,275.275,0.1126,8.8053,967.113,43.9097,3
249.894,228.558,9.0483,8.5479,975.714,57.013,2
269.213,280.58,8.8116,8.4365,943.981,42.2097,0
281.878,298.835,3.7195,0.7912,411.236,37.1433,4
1.6106,274.743,0.107,8.77,968.885,49.2539,3
254.507,233.823,9.1111,8.6155,968.757,50.6839,2
269.131,316.891,6.4943,1.8264,721.475,47.2065,4
258.07,241.484,8.1069,7.6327,842.522,49.8886,2
303.432,294.891,2.2777,2.0891,290.509,17.7191,4
271.835,243.421,4.1259,3.942,445.943,39.277,4
291.519,304.48,4.0161,1.4192,435.672,27.4269,4
346.378,347.318,0.2326,0.0561,310.042,5.581,4
253.162,194.536,8.7756,8.5213,913.968,52.6799,1
278.47,255.409,4.7737,4.5684,523.901,40.0132,4
1.6101,276.191,0.111,8.6792,965.83,47.9565,3
264.618,274.758,9.1844,6.9944,972.683,42.7175,2
264.652,2.1155,8.349,0.0408,865.898,40.0346,3
268.309,203.901,9.0377,8.8558,959.086,41.7386,1
259.863,241.039,8.0843,7.6646,847.073,50.5688,2
256.665,266.521,8.2895,7.9711,867.081,50.5496,0
261.859,303.424,6.6985,3.3142,730.152,48.6755,4
253.097,307.275,7.9528,3.7016,826.183,52.8099,4
274.05,287.811,2.5177,2.3322,296.609,37.1555,0
282.795,311.363,7.1571,5.0509,782.349,32.7612,4
253.392,265.56,8.1986,7.763,882.05,50.3775,0
278.166,263.686,5.5556,5.2361,580.004,34.1546,4
1.6152,272.289,0.1089,8.7501,958.519,45.7133,3
264.411,198.303,7.8468,7.7594,833.017,46.7325,1
276.099,273.366,7.328,7.3306,860.033,40.9549,0
300.201,290.735,2.7897,0.7996,323.057,24.5659,4
257.605,198.451,9.1091,8.8468,953.618,47.2652,1
266.792,2.119,8.8253,0.0363,931.367,43.5587,3
258.705,240.144,8.8672,8.3159,937.324,48.7178,2
263.52,199.612,8.6018,8.4495,910.04,46.1669,1
264.687,2.1684,9.0546,0.0471,952.371,42.0631,3
1.6403,269.934,0.105,8.8906,981.763,49.2782,3
261.88,264.923,7.6981,6.2377,804.776,47.025,2
264.862,203.368,8.9226,8.7177,947.563,44.7622,1
305.501,327.893,1.5939,0.2116,267.733,13.8715,4
249.405,229.429,8.9451,8.4563,959.412,55.9434,2
274.881,290.93,4.9098,3.2111,545.757,44.199,4
258.052,271.11,6.1224,5.1978,608.536,49.2703,4
269.65,2.1085,8.169,0.0424,866.125,40.3939,3
313.665,243.595,2.9647,3.9451,472.879,25.7519,0
284.041,285.661,7.5391,7.4051,832.132,28.8646,0
313.275,235.592,2.5559,3.2174,403.748,25.222,0
256.459,241.174,8.9283,8.2402,934.915,48.6448,2
249.304,228.876,9.1978,8.6494,982.674,53.9806,2
269.859,204.261,7.6638,7.5565,816.686,42.1399,1
259.817,198.702,7.9523,7.7057,831.53,47.4368,1
257.052,266.973,9.2151,8.7967,978.922,48.6077,0
252.949,2.1442,8.9531,0.047,936.372,52.0614,3
263.239,274.404,7.7686,7.3908,838.091,43.6561,0
277.018,294.981,2.0877,1.8766,256.33,34.0777,0
267.302,2.1119,8.7732,0.0361,928.177,43.4798,3
1.6212,273.226,0.1122,8.7283,961.83,47.9797,3
1.6253,275.399,0.1078,8.7836,966.72,44.4527,3
266.005,268.155,7.5155,7.3667,839.433,48.8188,0
1.6147,271.923,0.1177,8.7394,960.218,48.6693,3
257.842,324.51,7.5156,0.8737,783.218,49.0378,4
1.6411,272.659,0.1055,8.8702,988.609,49.9959,3
250.62,2.152,8.9689,0.0472,936.62,53.6802,3
250.87,230.048,9.1501,8.5945,980.76,53.534,2
268.142,204.221,9.0456,8.8607,960.538,41.9013,1
265.656,2.1118,8.8794,0.0377,934.586,43.6581,3
262.224,267.033,7.6873,6.1768,804.65,46.9184,2
270.641,266.186,6.6667,6.4456,704.68,40.2823,0
277.542,269.061,3.5325,2.9496,396.762,37.2703,4
286.444,327.109,6.811,2.5081,750.747,31.0191,4
304.746,336.764,1.6379,0.181,283.495,17.7173,4
285.697,263.668,4.3883,4.1854,475.992,35.271,4
257.815,198.136,9.0296,8.7926,947.596,47.7543,1
264.594,313.345,6.0048,1.5141,664.488,49.3688,4
261.157,246.794,9.0752,8.453,957.709,46.3501,2
299.267,301.673,2.0893,1.8097,257.946,16.8844,4
260.425,237.923,7.9745,7.7018,834.426,49.0724,2
260.08,201.615,7.9539,7.6167,833.32,47.9204,1
262.814,267.543,8.5126,8.2347,910.971,43.5011,0
254.923,236.267,9.0709,8.5525,971.636,51.4924,2
259.928,201.493,9.3821,9.1028,988.528,43.9747,1
288.874,247.668,2.5873,0.4837,302.974,26.0318,4
263.164,200.237,8.9745,8.8247,946.812,44.6183,1
273.317,262.686,3.5646,2.8097,392.875,37.3783,4
276.365,295.138,6.9143,5.8775,772.974,40.795,4
254.751,200.116,9.0711,8.6122,955.957,49.382,1
261.8,206.465,9.0253,8.5902,948.279,45.4848,1
268.013,251.697,5.0559,4.8197,534.066,42.7707,4
258.613,1.7346,9.1011,0.0412,955.88,47.4974,3
261.9,295.353,6.1316,3.3014,636.502,45.0448,4
257.27,241.76,8.0829,7.5851,831.656,48.2613,2
266.043,270.714,4.1562,4.0724,482.242,21.2227,0
279.082,268.787,4.0013,3.568,494.958,37.8601,4
259.174,206.253,9.0716,8.5847,945.557,44.8683,1
303.849,329.693,0.2621,0.1475,275.135,11.1928,0
297.84,350.142,3.1401,0.0947,494.683,17.7268,4
273.053,263.088,5.6446,5.4815,613.637,41.01,0
262.308,2.1688,9.1128,0.0454,955.393,42.7188,3
249.668,230.378,9.0746,8.5685,943.692,52.3018,2
264.008,2.1109,8.1943,0.0412,856.83,42.4978,3
332.864,325.145,0.4771,0.184,236.148,13.5717,4
250.204,233.594,8.9022,8.2966,958.619,56.0873,2
317.158,295.241,0.5224,6.246,629.285,12.0274,4
272.997,265.1,7.1756,7.0216,765.977,38.9369,0
265.681,260.677,5.0156,4.4884,518.797,42.9981,4
289.19,293.016,3.5633,2.1604,397.77,31.2188,4
255.091,197.403,9.1016,8.7645,956.091,48.3268,1
263.829,205.93,9.169,8.815,962.416,42.5958,1
278.387,265.868,1.9706,1.8791,215.256,33.6908,0
255.145,240.9,8.1638,7.6168,837.125,48.8119,2
1.655,271.808,0.1076,8.895,987.904,47.9932,3
280.931,277.46,6.2216,6.0402,691.214,30.3821,0
286.543,245.058,0.605,0.3276,167.928,27.5476,4
289.585,259.955,5.0769,4.9855,552.501,27.5616,4
263.786,204.179,9.259,9.0072,989.676,43.9117,1
258.987,201.509,9.4266,9.1199,989.377,43.9566,1
263.931,234.125,8.7922,8.8537,919.944,43.0001,1
265.678,201.608,9.2207,9.1121,991.03,44.4788,1
265.073,245.799,9.159,8.6726,970.165,42.9484,2
269.71,250.225,8.8702,8.4148,941.329,41.2397,2
277.17,257.653,3.8964,3.6518,433.876,40.1188,4
253.466,195.094,9.0442,8.7839,947.821,49.8641,1
264.696,204.399,9.2622,9.0192,991.01,44.4751,1
272.454,264.896,6.0866,5.926,730.882,41.7416,0
297.694,260.344,3.413,3.2462,376.91,23.8684,4
313.885,256.009,3.0806,4.1523,495.852,27.5376,4
1.6098,276.089,0.1034,8.6727,966.364,49.9862,3
277.361,276.606,7.7016,7.6338,882.615,38.0935,0
268.824,267.879,7.5011,7.4562,849.046,45.8705,0
269.022,280.026,8.6809,8.3315,931.572,40.8072,0
305.356,233.653,1.7122,1.8079,272.207,28.9935,4
252.294,236.097,8.9845,8.3661,968.423,54.2666,2
296.404,263.863,1.0597,0.8934,179.354,35.4425,4
250.684,233.094,8.992,8.4294,966.021,54.5622,2
263.666,207.783,8.8732,8.4738,922.217,41.4436,1
1.6211,273.233,0.1089,8.5003,931.251,48.337,3
258.764,2.1445,8.8404,0.0452,935.492,50.0041,3
253.68,311.096,7.7955,2.7162,812.562,53.3146,4
269.141,247.231,8.8529,8.467,942.758,42.5007,2
267.149,261.528,6.7271,6.554,756.657,46.459,0
257.435,202.775,9.0183,8.5112,952.257,48.0899,1
266.596,203.249,8.487,8.2938,892.624,43.7769,1
267.068,246.406,9.2779,8.7729,993.456,39.9366,2
258.482,205.293,9.1072,8.5931,939.978,44.0265,1
254.548,237.454,9.0846,8.5004,971.37,51.6338,2
252.333,2.1501,9.1727,0.0504,965.293,50.7284,3
265.004,273.316,8.147,7.8901,891.317,47.5089,0
281.298,272.145,5.905,5.7398,705.999,35.4689,0
264.312,245.223,9.3767,8.8336,992.27,40.128,2
256.85,2.1392,9.0229,0.0497,962.651,50.7542,3
277.682,255.523,4.4835,4.2489,498.301,41.271,4
247.072,234.24,8.9877,8.2588,957.123,56.1316,2
250.632,236.228,8.9955,8.3414,965.842,54.4706,2
257.438,202.793,9.1286,8.7487,946.451,45.0368,1
263.492,242.389,9.0956,8.6464,969.547,45.8231,2
278.341,257.802,5.1056,4.8666,540.736,35.1813,4
342.634,290.931,0.3717,7.0733,831.663,14.1338,4
254.011,198.805,9.0951,8.6837,954.435,49.0299,1
266.853,203.351,7.7823,7.5754,820.742,42.1264,1
263.539,2.1532,8.8099,0.0402,929.316,43.7677,3
247.429,2.1527,9.0325,0.0474,934.456,53.6327,3
253.554,2.1452,9.0835,0.0481,960.662,51.6176,3
258.629,196.579,8.7628,8.549,913.571,47.3481,1
259.255,199.232,9.0433,8.8263,948.055,46.6935,1
263.641,2.1831,9.1068,0.046,956.502,42.1701,3
274.282,292.569,6.3489,5.1052,665.299,36.1875,4
267.601,242.308,8.3083,8.0496,884.051,43.4593,2
302.877,253.572,2.723,3.0823,420.082,34.7562,0
264.349,204.944,9.1491,8.8334,960.581,42.2523,1
262.752,2.1115,8.8284,0.0391,923.2,43.2281,3
289.201,269.941,5.7223,5.8702,660.401,37.5953,0
258.189,203.079,9.1248,8.7367,947.903,45.5763,1
260.543,2.1115,8.8876,0.0399,923.519,43.0911,3
284.842,315.337,0.3175,0.3252,142.732,23.4916,0
256.509,243.384,8.1003,7.5336,831.799,48.1612,2
259.513,352.341,3.2444,0.0825,424.775,10.423,4
267.913,205.589,7.7637,7.4922,822.89,42.3489,1
1.6512,272.673,0.103,8.8696,990.294,50.11,3
250.737,227.499,8.8804,8.479,957.146,56.1593,2
263.121,241.831,8.6661,8.3116,913.365,47.7486,2
277.257,294.665,3.9027,1.4941,423.978,37.0259,4
251.982,234.521,8.9551,8.4086,966.012,54.4399,2
254.691,2.1478,9.0633,0.0487,967.766,52.2192,3
266.584,246.898,8.9499,8.5144,941.133,41.389,2
253.638,257.265,8.9512,8.7134,955.949,52.1698,0
261.935,199.152,7.895,7.7262,835.518,47.4479,1
263.497,234.399,6.419,6.2519,689.516,36.1245,4
260.089,2.0851,8.8865,0.0403,922.474,43.2448,3
284.751,285.643,4.0462,2.8051,434.891,33.3651,4
246.929,226.282,9.152,8.6105,971.648,56.1179,2
261.515,202.824,9.0086,8.7082,952.17,46.9388,1
263.692,203.599,8.9261,8.6724,950.594,46.8009,1
268.124,274.982,3.2284,2.4741,361.447,39.155,4
304.282,252.872,2.571,2.9396,404.137,33.1251,0
270.125,300.898,5.9964,3.1902,634.757,42.195,4
261.445,204.67,8.9044,8.5262,923.464,42.9363,1
328.402,321.54,0.3349,0.3502,411.523,11.7719,0
248.293,229.428,8.4353,7.992,903.123,57.1398,2
267.508,2.0969,8.6199,0.0434,922.917,43.5098,3
255.218,237.11,8.9261,8.3411,939.426,50.8979,2
272.257,258.034,5.606,5.2643,580.401,34.5939,4
258.226,202.6,9.1491,8.7903,956.09,47.7691,1
262.422,246.601,7.8834,7.3962,828.611,48.156,2
265.484,261.551,7.4273,7.1663,784.35,45.917,0
262.461,202.422,8.9788,8.7374,949.099,46.3689,1
254.128,229.871,9.1171,8.6694,986.423,52.3993,2
266.831,266.654,7.6566,7.5655,873.673,49.9702,0
268.196,334.423,7.427,0.6762,779.187,41.8393,4
265.513,205.699,8.5624,8.2469,895.784,44.3635,1
248.39,232.291,9.1055,8.4367,980.127,56.7568,2
317.378,308.703,1.0586,0.7937,472.138,21.0372,4
254.557,2.1448,8.9499,0.0445,933.681,50.6802,3
249.211,230.638,9.0661,8.4744,974.348,55.9238,2
257.633,201.143,8.0324,7.6394,834.237,47.7054,1
260.534,243.525,8.7439,8.2168,908.634,46.8115,2
275.89,271.694,7.7188,7.5129,847.042,35.6041,0
313.288,239.327,2.5541,3.132,403.098,25.1127,0
251.928,234.738,9.1385,8.5734,968.153,51.6192,2
1.6283,270.778,0.1094,8.5889,934.395,47.9702,3
261.439,203.854,9.0903,8.7705,950.256,43.8695,1
1.6028,270.458,0.107,8.5191,928.628,50.3766,3
311.747,305.289,2.3313,2.0729,304.74,15.0484,4
273.086,260.417,3.2015,2.6168,357.766,36.2774,4
275.749,299.043,6.9659,5.4077,774.843,43.3685,4
320.381,238.529,1.9641,2.2378,327.84,18.1709,4
268.178,2.0993,8.2321,0.0415,866.372,40.507,3
263.157,271.721,8.5303,8.2178,908.2,44.2391,0
265.895,262.467,6.3663,6.1048,662.072,40.2749,0
295.841,323.175,2.5022,0.2162,446.231,24.8541,4
1.653,265.054,0.1089,9.1662,994.33,49.5901,3
255.611,232.95,8.9506,8.5763,941.107,49.2409,2
1.6157,274.87,0.108,8.7861,966.124,46.2827,3
258.202,197.531,8.7464,8.4856,913.64,47.8062,1
286.231,310.951,5.3607,2.5171,581.307,30.3948,4
264.396,2.109,8.7766,0.042,923.241,42.9936,3
263.909,202.725,8.9458,8.7275,947.71,45.09,1
257.735,319.74,9.0533,3.3864,969.078,50.1322,2
259.377,2.1343,8.8159,0.048,935.726,49.9997,3
245.843,229.903,9.2032,8.5212,979.426,56.7504,2
250.269,228.962,9.0282,8.5628,968.81,55.4303,2
268.526,273.016,8.38,8.2707,911.59,44.3286,0
288.01,325.229,2.9827,0.2152,466.088,25.6431,4
265.692,200.201,9.1789,9.1296,989.709,45.1218,1
258.738,200.719,8.0217,7.6598,832.766,47.1362,1
248.368,255.269,9.1138,8.7835,926.309,54.1012,0
260.03,203.706,9.3497,8.9494,987.627,45.3849,1
257.754,195.166,9.0278,8.8484,954.5,47.9919,1
282.184,310.968,7.2105,5.3352,785.078,31.9101,4
313.568,237.199,2.2376,2.8202,361.368,20.3432,0
262.82,205.052,8.8618,8.5196,923.309,42.9385,1
259.033,202.527,9.0706,8.6984,953.396,47.3808,1
263.142,2.1263,8.8075,0.0396,925.336,42.7087,3
269.55,248.484,5.3588,5.2161,566.927,45.1905,4
248.373,235.725,8.8906,8.1997,946.513,55.0998,2
1.6415,268.204,0.0991,9.0966,991.52,48.6934,3
261.244,348.329,3.1937,0.0866,422.785,10.4816,4
298.485,299.306,2.0807,1.8546,256.565,17.0481,4
349.216,343.521,0.1841,0.047,263.392,2.3036,0
259.347,243.143,9.0883,8.4909,957.428,47.2299,2
263.046,202.328,9.1817,8.9147,962.042,42.2453,1
253.322,237.538,8.4618,7.8782,863.148,51.9027,2
250.54,2.1451,8.93,0.046,933.969,53.5843,3
257.115,197.116,8.0402,7.7726,831.571,47.3154,1
267.213,268.503,7.535,7.4407,847.537,45.4798,0
263.712,2.1132,8.7644,0.0428,922.964,43.5924,3
276.421,272.562,7.4126,7.4346,830.481,41.536,0
1.6078,272.284,0.1077,8.839,967.493,48.6262,3
258.063,198.484,8.0133,7.7317,831.706,47.3061,1
271.13,247.436,4.2293,3.9559,454.114,39.1095,4
259.419,265.86,8.0219,7.7186,901.479,50.1349,0
256.724,264.362,9.0313,8.6568,941.748,46.8304,0
1.6177,274.318,0.1181,8.6858,958.412,47.0395,3
258.354,237.427,8.1189,7.7802,845.713,50.4988,2
255.838,194.804,8.7219,8.5324,913.177,51.7031,1
300.981,296.734,1.1121,0.9442,141.177,11.2782,0
1.6156,269.734,0.1119,8.829,960.461,47.69,3
262.537,208.525,9.3582,8.8588,990.008,42.9972,1
271.669,264.951,5.9051,5.6996,703.156,44.0057,0
260.651,238.899,8.7956,8.361,937.638,48.9167,2
256.964,203.618,9.4777,9.0394,989.596,43.9487,1
260.69,207.748,9.083,8.5571,955.641,47.6045,1
259.573,204.104,9.0729,8.6494,954.564,46.4737,1
274.513,296.775,4.6441,1.8988,489.189,34.7985,4
261.302,201.063,7.8985,7.6071,831.473,47.3125,1
263.317,2.1565,9.0903,0.0424,956.164,43.0367,3
260.573,2.1195,8.8804,0.042,925.188,42.9806,3
289.912,307.799,5.516,3.6261,602.278,28.7098,4
262.921,2.1173,8.8173,0.0436,925.319,43.1482,3
1.6358,273.809,0.1036,8.9056,992.516,48.9529,3
269.089,275.017,7.8263,7.6835,869.693,45.3635,0
253.531,229.946,8.7493,8.4278,949.388,55.1898,2
260.075,199.352,9.0569,8.888,956.014,49.1474,1
261.595,201.136,8.6848,8.4138,899.051,45.0469,1
261.758,246.292,9.1971,8.6065,967.903,43.9101,2
262.613,207.667,9.2948,8.8392,986.664,43.1232,1
262.085,271.284,8.7364,8.379,923.264,44.7709,0
266.204,253.367,7.0442,7.0466,792.865,47.1311,0
260.039,198.931,9.3405,9.1494,987.402,45.4595,1
304.22,333.733,0.2366,0.1339,256.734,9.2795,0
271.041,279.622,8.4264,8.1578,910.856,38.8904,0
290.68,327.234,2.6263,0.2288,445.408,24.0284,4
255.975,235.145,8.9013,8.4347,938.062,50.4706,2
257.179,244.986,8.7468,8.0512,900.062,47.2374,2
249.68,231.583,9.1199,8.4956,982.739,55.9592,2
266.045,0.8722,8.9621,0.0353,940.017,42.6436,3
266.911,244.389,9.1397,8.748,972.592,42.6325,2
273.865,302.806,6.812,4.3685,761.972,43.9377,4
315.643,260.942,2.2507,2.5952,373.487,23.3826,0
251.158,230.746,8.8285,8.394,952.164,56.421,2
273.167,265.398,4.8742,4.2941,518.722,40.8668,4
253.655,279.611,8.1664,7.038,853.083,51.0676,0
262.934,244.076,7.883,7.4979,829.622,48.2257,2
259.192,199.056,9.0157,8.7807,947.743,47.4955,1
266.97,276.628,7.615,7.3085,830.296,42.893,0
261.291,243.442,9.1834,8.6578,967.054,44.2509,2
270.602,271.224,6.5624,6.2232,685.827,38.8472,0
263.08,201.191,7.9153,7.6589,821.224,42.0188,1
263.854,200.691,9.2818,9.1592,990.628,44.5122,1
261.571,203.972,8.9976,8.6555,953.514,46.9976,1
249.425,231.5,8.9284,8.3764,959.036,56.3956,2
264.024,246.361,8.4547,7.9159,884.2,43.2302,2
263.601,240.409,8.3939,8.0332,882.301,44.7438,2
266.21,2.1242,8.838,0.0355,933.792,43.9817,3
261.987,2.131,8.8412,0.041,925.952,43.5899,3
1.638,265.634,0.1102,8.7258,936.094,47.729,3
261.807,201.508,8.6498,8.3565,903.679,46.2337,1
265.535,276.946,8.8016,8.4585,926.204,39.7055,0
268.182,270.788,6.9685,6.8226,820.421,48.5726,0
246.648,227.817,9.1666,8.5745,975.732,56.1126,2
264.679,2.121,8.9159,0.0367,935.934,43.3974,3
280.098,274.55,5.0248,4.8055,618.778,36.6361,0
253.127,2.1421,9.1151,0.049,966.997,52.2308,3
257.178,196.728,9.0189,8.7429,960.688,50.9967,1
257.56,240.857,9.1792,8.6547,957.631,46.0592,2
300.223,292.195,2.7414,0.4729,316.725,24.3054,4
1.6755,268.764,0.0988,9.0624,994.273,49.4953,3
312.117,265.124,0.5302,6.2148,377.267,12.1108,4
293.803,325.195,2.6969,0.2211,453.145,25.5857,4
257.432,235.858,8.9036,8.4668,935.519,48.5943,2
264.772,245.986,9.3559,8.8183,988.041,38.2323,2
267.017,205.312,9.0753,8.8167,959.645,41.7741,1
259.141,241.735,8.0225,7.5849,833.56,48.7897,2
261.769,205.023,8.8917,8.5461,923.846,42.9423,1
305.102,274.512,1.2033,0.5082,200.339,26.0333,4
264.281,206.631,8.9013,8.5147,938.037,44.0272,1
255.552,236.36,8.946,8.421,935.358,49.0718,2
262.49,206.63,8.6591,8.1745,894.324,43.8539,1
273.862,274.613,4.816,3.8579,514.501,40.6294,4
285.956,262.844,6.2981,6.5042,722.413,37.9947,0
301.836,254.631,2.7307,3.0398,419.051,34.6211,0
282.436,284.776,7.9367,7.7665,881.889,29.2789,0
1.626,272.114,0.1035,8.8646,967.197,45.9799,3
252.478,199.39,9.1747,8.6736,956.662,48.1263,1
265.602,270.836,8.776,8.5747,941.837,44.5187,0
263.601,201.367,8.931,8.7653,951.124,46.8491,1
272.437,313.737,6.6752,2.8237,740.144,43.5022,4
271.481,270.197,7.6573,7.556,881.452,42.9073,0
252.945,315.186,7.8171,2.5627,809.37,52.9109,4
268.001,271.722,6.9713,6.8148,818.859,48.2856,0
263.114,245.456,9.0293,8.5218,956.837,45.8797,2
255.684,199.905,9.0709,8.6533,952.038,48.1249,1
299.167,258.181,3.8107,3.7125,426.029,23.988,4
255.755,199.366,8.8229,8.4146,913.412,47.7447,1
1.6243,272.026,0.1118,8.5547,935.55,47.7279,3
260.18,266.221,7.2519,6.9904,815.427,52.7353,0
275.034,285.25,4.5934,3.6645,557.928,40.7175,4
231.198,208.223,3.7881,0.3484,721.222,23.1019,4
259.009,204.875,9.1373,8.6958,956.135,46.4647,1
268.659,204.402,9.0357,8.8831,960.719,41.5638,1
258.226,2.164,9.1418,0.0463,948.43,44.8299,3
264.012,241.557,8.4521,8.083,882.808,42.9485,2
260.743,270.784,8.9505,8.5544,941.159,45.8799,0
257.789,288.677,3.6693,3.2876,437.352,12.0503,0
262.339,2.1235,8.826,0.0423,924.876,42.7297,3
296.645,259.682,3.5956,3.4301,396.638,24.4701,4
257.607,2.142,8.8214,0.0453,934.358,51.2867,3
255.493,237.542,8.2702,7.8297,851.732,50.9476,2
260.107,271.905,8.6113,8.139,898.045,46.18,0
311.521,280.973,1.1025,0.404,186.658,19.8647,4
1.6088,270.546,0.1107,8.8306,966.37,48.7879,3
263.252,356.416,4.4225,0.0919,543.719,15.6821,4
278.075,285.335,7.8553,7.5959,865.354,33.4246,0
255.433,234.573,9.1047,8.6162,968.632,50.7324,2
260.392,240.967,8.5295,8.0264,893.392,47.5815,2
262.465,204.435,8.9891,8.6688,948.471,45.291,1
271.177,275.844,6.7381,6.526,790.696,44.3935,0
277.693,279.77,3.3394,1.486,376.262,37.3492,4
249.019,232.759,8.9311,8.3457,957.151,56.6808,2
255.733,300.029,7.8676,5.0442,819.664,48.4223,4
297.335,273.631,1.0626,0.8808,187.382,35.4356,4
1.6581,265.291,0.101,9.0473,983.521,47.7104,3
263.278,276.316,6.6901,6.0043,751.187,52.1899,0
245.729,232.642,9.2067,8.407,979.619,56.8654,2
268.41,311.911,7.8114,4.4848,826.862,43.0561,4
255.658,234.709,9.0719,8.5924,969.726,50.5002,2
266.402,258.445,6.886,6.7746,742.534,47.5077,0
259.085,204.885,9.0628,8.5815,948.831,46.8269,1
275.684,290.537,5.7551,4.571,637.036,35.8076,4
264.683,202.117,8.573,8.3542,893.617,43.7795,1
